年,月,日,品目コード,品目名,都市コード,都市名,価格
2021,11,22,38100,生しいたけ,2701,大阪市,882
2021,11,24,38100,生しいたけ,2701,大阪市,878
2021,11,25,38100,生しいたけ,2701,大阪市,915
2021,11,26,38100,生しいたけ,2701,大阪市,901
2021,11,27,38100,生しいたけ,2701,大阪市,949
2021,11,29,38100,生しいたけ,2701,大阪市,926
2021,11,30,38100,生しいたけ,2701,大阪市,956
2021,11,22,38100,生しいたけ,2801,神戸市,952
2021,11,24,38100,生しいたけ,2801,神戸市,983
2021,11,25,38100,生しいたけ,2801,神戸市,972
2021,11,26,38100,生しいたけ,2801,神戸市,1074
2021,11,27,38100,生しいたけ,2801,神戸市,997
2021,11,29,38100,生しいたけ,2801,神戸市,951
2021,11,30,38100,生しいたけ,2801,神戸市,1000
2021,11,22,38100,生しいたけ,3401,広島市,884
2021,11,24,38100,生しいたけ,3401,広島市,882
2021,11,25,38100,生しいたけ,3401,広島市,906
2021,11,26,38100,生しいたけ,3401,広島市,1006
2021,11,27,38100,生しいたけ,3401,広島市,934
2021,11,29,38100,生しいたけ,3401,広島市,880
2021,11,30,38100,生しいたけ,3401,広島市,950
2021,11,22,38100,生しいたけ,3701,高松市,968
2021,11,24,38100,生しいたけ,3701,高松市,893
2021,11,25,38100,生しいたけ,3701,高松市,995
2021,11,26,38100,生しいたけ,3701,高松市,997
2021,11,27,38100,生しいたけ,3701,高松市,980
2021,11,29,38100,生しいたけ,3701,高松市,1081
2021,11,30,38100,生しいたけ,3701,高松市,938
2021,11,22,38100,生しいたけ,4001,北九州市,839
2021,11,24,38100,生しいたけ,4001,北九州市,837
2021,11,25,38100,生しいたけ,4001,北九州市,715
2021,11,26,38100,生しいたけ,4001,北九州市,726
2021,11,27,38100,生しいたけ,4001,北九州市,777
2021,11,29,38100,生しいたけ,4001,北九州市,736
2021,11,30,38100,生しいたけ,4001,北九州市,878
2021,11,22,38100,生しいたけ,4002,福岡市,901
2021,11,24,38100,生しいたけ,4002,福岡市,793
2021,11,25,38100,生しいたけ,4002,福岡市,826
2021,11,26,38100,生しいたけ,4002,福岡市,835
2021,11,27,38100,生しいたけ,4002,福岡市,864
2021,11,29,38100,生しいたけ,4002,福岡市,884
2021,11,30,38100,生しいたけ,4002,福岡市,958
2021,11,22,38100,生しいたけ,4701,沖縄県,1068
2021,11,25,38100,生しいたけ,4701,沖縄県,1108
2021,11,26,38100,生しいたけ,4701,沖縄県,1156
2021,11,27,38100,生しいたけ,4701,沖縄県,1093
2021,11,29,38100,生しいたけ,4701,沖縄県,1349
2021,11,30,38100,生しいたけ,4701,沖縄県,1136
2021,11,22,38100,生しいたけ,5101,札幌市,734
2021,11,24,38100,生しいたけ,5101,札幌市,710
2021,11,25,38100,生しいたけ,5101,札幌市,754
2021,11,26,38100,生しいたけ,5101,札幌市,749
2021,11,27,38100,生しいたけ,5101,札幌市,697
2021,11,29,38100,生しいたけ,5101,札幌市,754
2021,11,30,38100,生しいたけ,5101,札幌市,715
2021,11,22,38300,なめこ,0401,仙台市,498
2021,11,24,38300,なめこ,0401,仙台市,496
2021,11,25,38300,なめこ,0401,仙台市,503
2021,11,26,38300,なめこ,0401,仙台市,499
2021,11,27,38300,なめこ,0401,仙台市,490
2021,11,29,38300,なめこ,0401,仙台市,454
2021,11,30,38300,なめこ,0401,仙台市,468
2021,11,22,38300,なめこ,1301,東京都,414
2021,11,24,38300,なめこ,1301,東京都,399
2021,11,25,38300,なめこ,1301,東京都,394
2021,11,26,38300,なめこ,1301,東京都,390
2021,11,27,38300,なめこ,1301,東京都,373
2021,11,29,38300,なめこ,1301,東京都,384
2021,11,30,38300,なめこ,1301,東京都,390
2021,11,22,38300,なめこ,1401,横浜市,463
2021,11,24,38300,なめこ,1401,横浜市,484
2021,11,25,38300,なめこ,1401,横浜市,467
2021,11,26,38300,なめこ,1401,横浜市,461
2021,11,27,38300,なめこ,1401,横浜市,458
2021,11,29,38300,なめこ,1401,横浜市,451
2021,11,30,38300,なめこ,1401,横浜市,462
2021,11,22,38300,なめこ,1701,金沢市,730
2021,11,24,38300,なめこ,1701,金沢市,713
2021,11,25,38300,なめこ,1701,金沢市,653
2021,11,26,38300,なめこ,1701,金沢市,659
2021,11,27,38300,なめこ,1701,金沢市,671
2021,11,29,38300,なめこ,1701,金沢市,677
2021,11,30,38300,なめこ,1701,金沢市,625
2021,11,22,38300,なめこ,2301,名古屋市,517
2021,11,24,38300,なめこ,2301,名古屋市,526
2021,11,25,38300,なめこ,2301,名古屋市,514
2021,11,26,38300,なめこ,2301,名古屋市,519
2021,11,27,38300,なめこ,2301,名古屋市,521
2021,11,29,38300,なめこ,2301,名古屋市,516
2021,11,30,38300,なめこ,2301,名古屋市,518
2021,11,22,38300,なめこ,2601,京都市,483
2021,11,24,38300,なめこ,2601,京都市,474
2021,11,25,38300,なめこ,2601,京都市,480
2021,11,26,38300,なめこ,2601,京都市,475
2021,11,27,38300,なめこ,2601,京都市,464
2021,11,29,38300,なめこ,2601,京都市,441
2021,11,30,38300,なめこ,2601,京都市,458
2021,11,22,38300,なめこ,2701,大阪市,464
2021,11,24,38300,なめこ,2701,大阪市,450
2021,11,25,38300,なめこ,2701,大阪市,493
2021,11,26,38300,なめこ,2701,大阪市,449
2021,11,27,38300,なめこ,2701,大阪市,447
2021,11,29,38300,なめこ,2701,大阪市,464
2021,11,30,38300,なめこ,2701,大阪市,454
2021,11,22,38300,なめこ,2801,神戸市,495
2021,11,24,38300,なめこ,2801,神戸市,527
2021,11,25,38300,なめこ,2801,神戸市,498
2021,11,26,38300,なめこ,2801,神戸市,505
2021,11,27,38300,なめこ,2801,神戸市,529
2021,11,29,38300,なめこ,2801,神戸市,441
2021,11,30,38300,なめこ,2801,神戸市,524
2021,11,22,38300,なめこ,3401,広島市,472
2021,11,24,38300,なめこ,3401,広島市,432
2021,11,25,38300,なめこ,3401,広島市,472
2021,11,26,38300,なめこ,3401,広島市,467
2021,11,27,38300,なめこ,3401,広島市,470
2021,11,29,38300,なめこ,3401,広島市,471
2021,11,30,38300,なめこ,3401,広島市,449
2021,11,22,38300,なめこ,3701,高松市,481
2021,11,24,38300,なめこ,3701,高松市,539
2021,11,25,38300,なめこ,3701,高松市,448
2021,11,26,38300,なめこ,3701,高松市,581
2021,11,27,38300,なめこ,3701,高松市,459
2021,11,29,38300,なめこ,3701,高松市,485
2021,11,30,38300,なめこ,3701,高松市,478
2021,11,22,38300,なめこ,4001,北九州市,488
2021,11,24,38300,なめこ,4001,北九州市,490
2021,11,25,38300,なめこ,4001,北九州市,483
2021,11,26,38300,なめこ,4001,北九州市,485
2021,11,27,38300,なめこ,4001,北九州市,499
2021,11,29,38300,なめこ,4001,北九州市,489
2021,11,30,38300,なめこ,4001,北九州市,487
2021,11,22,38300,なめこ,4002,福岡市,489
2021,11,24,38300,なめこ,4002,福岡市,453
2021,11,25,38300,なめこ,4002,福岡市,464
2021,11,26,38300,なめこ,4002,福岡市,452
2021,11,27,38300,なめこ,4002,福岡市,470
2021,11,29,38300,なめこ,4002,福岡市,480
2021,11,30,38300,なめこ,4002,福岡市,455
2021,11,22,38300,なめこ,4701,沖縄県,698
2021,11,25,38300,なめこ,4701,沖縄県,719
2021,11,26,38300,なめこ,4701,沖縄県,935
2021,11,27,38300,なめこ,4701,沖縄県,702
2021,11,29,38300,なめこ,4701,沖縄県,692
2021,11,30,38300,なめこ,4701,沖縄県,713
2021,11,22,38300,なめこ,5101,札幌市,425
2021,11,24,38300,なめこ,5101,札幌市,431
2021,11,25,38300,なめこ,5101,札幌市,429
2021,11,26,38300,なめこ,5101,札幌市,412
2021,11,27,38300,なめこ,5101,札幌市,421
2021,11,29,38300,なめこ,5101,札幌市,412
2021,11,30,38300,なめこ,5101,札幌市,420
2021,11,22,38400,えのきだけ,0401,仙台市,272
2021,11,24,38400,えのきだけ,0401,仙台市,249
2021,11,25,38400,えのきだけ,0401,仙台市,270
2021,11,26,38400,えのきだけ,0401,仙台市,252
2021,11,27,38400,えのきだけ,0401,仙台市,312
2021,11,29,38400,えのきだけ,0401,仙台市,250
2021,11,30,38400,えのきだけ,0401,仙台市,285
2021,11,22,38400,えのきだけ,1301,東京都,232
2021,11,24,38400,えのきだけ,1301,東京都,227
2021,11,25,38400,えのきだけ,1301,東京都,237
2021,11,26,38400,えのきだけ,1301,東京都,233
2021,11,27,38400,えのきだけ,1301,東京都,230
2021,11,29,38400,えのきだけ,1301,東京都,227
2021,11,30,38400,えのきだけ,1301,東京都,252
2021,11,22,38400,えのきだけ,1401,横浜市,270
2021,11,24,38400,えのきだけ,1401,横浜市,275
2021,11,25,38400,えのきだけ,1401,横浜市,274
2021,11,26,38400,えのきだけ,1401,横浜市,275
2021,11,27,38400,えのきだけ,1401,横浜市,274
2021,11,29,38400,えのきだけ,1401,横浜市,270
2021,11,30,38400,えのきだけ,1401,横浜市,270
2021,11,22,38400,えのきだけ,1701,金沢市,267
2021,11,24,38400,えのきだけ,1701,金沢市,283
2021,11,25,38400,えのきだけ,1701,金沢市,269
2021,11,26,38400,えのきだけ,1701,金沢市,272
2021,11,27,38400,えのきだけ,1701,金沢市,262
2021,11,29,38400,えのきだけ,1701,金沢市,276
2021,11,30,38400,えのきだけ,1701,金沢市,285
2021,11,22,38400,えのきだけ,2301,名古屋市,253
2021,11,24,38400,えのきだけ,2301,名古屋市,246
2021,11,25,38400,えのきだけ,2301,名古屋市,254
2021,11,26,38400,えのきだけ,2301,名古屋市,249
2021,11,27,38400,えのきだけ,2301,名古屋市,256
2021,11,29,38400,えのきだけ,2301,名古屋市,266
2021,11,30,38400,えのきだけ,2301,名古屋市,271
2021,11,22,38400,えのきだけ,2601,京都市,260
2021,11,24,38400,えのきだけ,2601,京都市,273
2021,11,25,38400,えのきだけ,2601,京都市,274
2021,11,26,38400,えのきだけ,2601,京都市,267
2021,11,27,38400,えのきだけ,2601,京都市,270
2021,11,29,38400,えのきだけ,2601,京都市,280
2021,11,30,38400,えのきだけ,2601,京都市,276
2021,11,22,38400,えのきだけ,2701,大阪市,243
2021,11,24,38400,えのきだけ,2701,大阪市,249
2021,11,25,38400,えのきだけ,2701,大阪市,254
2021,11,26,38400,えのきだけ,2701,大阪市,242
2021,11,27,38400,えのきだけ,2701,大阪市,250
2021,11,29,38400,えのきだけ,2701,大阪市,250
2021,11,30,38400,えのきだけ,2701,大阪市,257
2021,11,22,38400,えのきだけ,2801,神戸市,255
2021,11,24,38400,えのきだけ,2801,神戸市,254
2021,11,25,38400,えのきだけ,2801,神戸市,259
2021,11,26,38400,えのきだけ,2801,神戸市,253
2021,11,27,38400,えのきだけ,2801,神戸市,255
2021,11,29,38400,えのきだけ,2801,神戸市,255
2021,11,30,38400,えのきだけ,2801,神戸市,249
2021,11,22,38400,えのきだけ,3401,広島市,267
2021,11,24,38400,えのきだけ,3401,広島市,259
2021,11,25,38400,えのきだけ,3401,広島市,246
2021,11,26,38400,えのきだけ,3401,広島市,251
2021,11,27,38400,えのきだけ,3401,広島市,248
2021,11,29,38400,えのきだけ,3401,広島市,253
2021,11,30,38400,えのきだけ,3401,広島市,264
2021,11,22,38400,えのきだけ,3701,高松市,274
2021,11,24,38400,えのきだけ,3701,高松市,270
2021,11,25,38400,えのきだけ,3701,高松市,278
2021,11,26,38400,えのきだけ,3701,高松市,240
2021,11,27,38400,えのきだけ,3701,高松市,249
2021,11,29,38400,えのきだけ,3701,高松市,231
2021,11,30,38400,えのきだけ,3701,高松市,291
2021,11,22,38400,えのきだけ,4001,北九州市,256
2021,11,24,38400,えのきだけ,4001,北九州市,246
2021,11,25,38400,えのきだけ,4001,北九州市,245
2021,11,26,38400,えのきだけ,4001,北九州市,255
2021,11,27,38400,えのきだけ,4001,北九州市,264
2021,11,29,38400,えのきだけ,4001,北九州市,249
2021,11,30,38400,えのきだけ,4001,北九州市,252
2021,11,22,38400,えのきだけ,4002,福岡市,264
2021,11,24,38400,えのきだけ,4002,福岡市,261
2021,11,25,38400,えのきだけ,4002,福岡市,247
2021,11,26,38400,えのきだけ,4002,福岡市,245
2021,11,27,38400,えのきだけ,4002,福岡市,252
2021,11,29,38400,えのきだけ,4002,福岡市,248
2021,11,30,38400,えのきだけ,4002,福岡市,252
2021,11,22,38400,えのきだけ,4701,沖縄県,299
2021,11,25,38400,えのきだけ,4701,沖縄県,348
2021,11,26,38400,えのきだけ,4701,沖縄県,351
2021,11,27,38400,えのきだけ,4701,沖縄県,348
2021,11,29,38400,えのきだけ,4701,沖縄県,346
2021,11,30,38400,えのきだけ,4701,沖縄県,351
2021,11,22,38400,えのきだけ,5101,札幌市,307
2021,11,24,38400,えのきだけ,5101,札幌市,308
2021,11,25,38400,えのきだけ,5101,札幌市,314
2021,11,26,38400,えのきだけ,5101,札幌市,310
2021,11,27,38400,えのきだけ,5101,札幌市,264
2021,11,29,38400,えのきだけ,5101,札幌市,316
2021,11,30,38400,えのきだけ,5101,札幌市,312
2021,11,22,38500,しめじ,0401,仙台市,611
2021,11,24,38500,しめじ,0401,仙台市,609
2021,11,25,38500,しめじ,0401,仙台市,593
2021,11,26,38500,しめじ,0401,仙台市,641
2021,11,27,38500,しめじ,0401,仙台市,573
2021,11,29,38500,しめじ,0401,仙台市,522
2021,11,30,38500,しめじ,0401,仙台市,626
2021,11,22,38500,しめじ,1301,東京都,482
2021,11,24,38500,しめじ,1301,東京都,499
2021,11,25,38500,しめじ,1301,東京都,469
2021,11,26,38500,しめじ,1301,東京都,488
2021,11,27,38500,しめじ,1301,東京都,492
2021,11,29,38500,しめじ,1301,東京都,470
2021,11,30,38500,しめじ,1301,東京都,479
2021,11,22,38500,しめじ,1401,横浜市,461
2021,11,24,38500,しめじ,1401,横浜市,453
2021,11,25,38500,しめじ,1401,横浜市,472
2021,11,26,38500,しめじ,1401,横浜市,460
2021,11,27,38500,しめじ,1401,横浜市,472
2021,11,29,38500,しめじ,1401,横浜市,456
2021,11,30,38500,しめじ,1401,横浜市,476
2021,11,22,38500,しめじ,1701,金沢市,546
2021,11,24,38500,しめじ,1701,金沢市,572
2021,11,25,38500,しめじ,1701,金沢市,583
2021,11,26,38500,しめじ,1701,金沢市,575
2021,11,27,38500,しめじ,1701,金沢市,528
2021,11,29,38500,しめじ,1701,金沢市,516
2021,11,30,38500,しめじ,1701,金沢市,578
2021,11,22,38500,しめじ,2301,名古屋市,477
2021,11,24,38500,しめじ,2301,名古屋市,514
2021,11,25,38500,しめじ,2301,名古屋市,517
2021,11,26,38500,しめじ,2301,名古屋市,508
2021,11,27,38500,しめじ,2301,名古屋市,520
2021,11,29,38500,しめじ,2301,名古屋市,471
2021,11,30,38500,しめじ,2301,名古屋市,512
2021,11,22,38500,しめじ,2601,京都市,500
2021,11,24,38500,しめじ,2601,京都市,458
2021,11,25,38500,しめじ,2601,京都市,490
2021,11,26,38500,しめじ,2601,京都市,471
2021,11,27,38500,しめじ,2601,京都市,456
2021,11,29,38500,しめじ,2601,京都市,460
2021,11,30,38500,しめじ,2601,京都市,498
2021,11,22,38500,しめじ,2701,大阪市,497
2021,11,24,38500,しめじ,2701,大阪市,482
2021,11,25,38500,しめじ,2701,大阪市,490
2021,11,26,38500,しめじ,2701,大阪市,455
2021,11,27,38500,しめじ,2701,大阪市,479
2021,11,29,38500,しめじ,2701,大阪市,451
2021,11,30,38500,しめじ,2701,大阪市,490
2021,11,22,38500,しめじ,2801,神戸市,424
2021,11,24,38500,しめじ,2801,神戸市,407
2021,11,25,38500,しめじ,2801,神戸市,397
2021,11,26,38500,しめじ,2801,神戸市,395
2021,11,27,38500,しめじ,2801,神戸市,346
2021,11,29,38500,しめじ,2801,神戸市,424
2021,11,30,38500,しめじ,2801,神戸市,409
2021,11,22,38500,しめじ,3401,広島市,490
2021,11,24,38500,しめじ,3401,広島市,579
2021,11,25,38500,しめじ,3401,広島市,501
2021,11,26,38500,しめじ,3401,広島市,521
2021,11,27,38500,しめじ,3401,広島市,542
2021,11,29,38500,しめじ,3401,広島市,514
2021,11,30,38500,しめじ,3401,広島市,517
2021,11,22,38500,しめじ,3701,高松市,592
2021,11,24,38500,しめじ,3701,高松市,592
2021,11,25,38500,しめじ,3701,高松市,575
2021,11,26,38500,しめじ,3701,高松市,522
2021,11,27,38500,しめじ,3701,高松市,550
2021,11,29,38500,しめじ,3701,高松市,555
2021,11,30,38500,しめじ,3701,高松市,554
2021,11,22,38500,しめじ,4001,北九州市,444
2021,11,24,38500,しめじ,4001,北九州市,438
2021,11,25,38500,しめじ,4001,北九州市,446
2021,11,26,38500,しめじ,4001,北九州市,420
2021,11,27,38500,しめじ,4001,北九州市,421
2021,11,29,38500,しめじ,4001,北九州市,425
2021,11,30,38500,しめじ,4001,北九州市,440
2021,11,22,38500,しめじ,4002,福岡市,376
2021,11,24,38500,しめじ,4002,福岡市,378
2021,11,25,38500,しめじ,4002,福岡市,371
2021,11,26,38500,しめじ,4002,福岡市,363
2021,11,27,38500,しめじ,4002,福岡市,402
2021,11,29,38500,しめじ,4002,福岡市,384
2021,11,30,38500,しめじ,4002,福岡市,364
2021,11,22,38500,しめじ,4701,沖縄県,509
2021,11,25,38500,しめじ,4701,沖縄県,764
2021,11,26,38500,しめじ,4701,沖縄県,526
2021,11,27,38500,しめじ,4701,沖縄県,575
2021,11,29,38500,しめじ,4701,沖縄県,530
2021,11,30,38500,しめじ,4701,沖縄県,683
2021,11,22,38500,しめじ,5101,札幌市,531
2021,11,24,38500,しめじ,5101,札幌市,599
2021,11,25,38500,しめじ,5101,札幌市,575
2021,11,26,38500,しめじ,5101,札幌市,534
2021,11,27,38500,しめじ,5101,札幌市,502
2021,11,29,38500,しめじ,5101,札幌市,634
2021,11,30,38500,しめじ,5101,札幌市,594
2021,11,22,39000,その他の野菜,0401,仙台市,578
2021,11,24,39000,その他の野菜,0401,仙台市,545
2021,11,25,39000,その他の野菜,0401,仙台市,375
2021,11,26,39000,その他の野菜,0401,仙台市,608
2021,11,27,39000,その他の野菜,0401,仙台市,402
2021,11,29,39000,その他の野菜,0401,仙台市,547
2021,11,30,39000,その他の野菜,0401,仙台市,569
2021,11,22,39000,その他の野菜,1301,東京都,1141
2021,11,24,39000,その他の野菜,1301,東京都,1167
2021,11,25,39000,その他の野菜,1301,東京都,1106
2021,11,26,39000,その他の野菜,1301,東京都,1048
2021,11,27,39000,その他の野菜,1301,東京都,994
2021,11,29,39000,その他の野菜,1301,東京都,1225
2021,11,30,39000,その他の野菜,1301,東京都,1023
2021,11,22,39000,その他の野菜,1401,横浜市,587
2021,11,24,39000,その他の野菜,1401,横浜市,544
2021,11,25,39000,その他の野菜,1401,横浜市,592
2021,11,26,39000,その他の野菜,1401,横浜市,625
2021,11,27,39000,その他の野菜,1401,横浜市,633
2021,11,29,39000,その他の野菜,1401,横浜市,546
2021,11,30,39000,その他の野菜,1401,横浜市,616
2021,11,22,39000,その他の野菜,1701,金沢市,1618
2021,11,24,39000,その他の野菜,1701,金沢市,1914
2021,11,25,39000,その他の野菜,1701,金沢市,1620
2021,11,26,39000,その他の野菜,1701,金沢市,1627
2021,11,27,39000,その他の野菜,1701,金沢市,1565
2021,11,29,39000,その他の野菜,1701,金沢市,1906
2021,11,30,39000,その他の野菜,1701,金沢市,1354
2021,11,22,39000,その他の野菜,2301,名古屋市,770
2021,11,24,39000,その他の野菜,2301,名古屋市,779
2021,11,25,39000,その他の野菜,2301,名古屋市,767
2021,11,26,39000,その他の野菜,2301,名古屋市,804
2021,11,27,39000,その他の野菜,2301,名古屋市,798
2021,11,29,39000,その他の野菜,2301,名古屋市,764
2021,11,30,39000,その他の野菜,2301,名古屋市,733
2021,11,22,39000,その他の野菜,2601,京都市,1405
2021,11,24,39000,その他の野菜,2601,京都市,1217
2021,11,25,39000,その他の野菜,2601,京都市,1530
2021,11,26,39000,その他の野菜,2601,京都市,1546
2021,11,27,39000,その他の野菜,2601,京都市,1249
2021,11,29,39000,その他の野菜,2601,京都市,1493
2021,11,30,39000,その他の野菜,2601,京都市,977
2021,11,22,39000,その他の野菜,2701,大阪市,845
2021,11,24,39000,その他の野菜,2701,大阪市,826
2021,11,25,39000,その他の野菜,2701,大阪市,883
2021,11,26,39000,その他の野菜,2701,大阪市,843
2021,11,27,39000,その他の野菜,2701,大阪市,801
2021,11,29,39000,その他の野菜,2701,大阪市,826
2021,11,30,39000,その他の野菜,2701,大阪市,784
2021,11,22,39000,その他の野菜,2801,神戸市,872
2021,11,24,39000,その他の野菜,2801,神戸市,938
2021,11,25,39000,その他の野菜,2801,神戸市,1212
2021,11,26,39000,その他の野菜,2801,神戸市,1049
2021,11,27,39000,その他の野菜,2801,神戸市,815
2021,11,29,39000,その他の野菜,2801,神戸市,918
2021,11,30,39000,その他の野菜,2801,神戸市,913
2021,11,22,39000,その他の野菜,3401,広島市,1095
2021,11,24,39000,その他の野菜,3401,広島市,1180
2021,11,25,39000,その他の野菜,3401,広島市,1258
2021,11,26,39000,その他の野菜,3401,広島市,1188
2021,11,27,39000,その他の野菜,3401,広島市,1095
2021,11,29,39000,その他の野菜,3401,広島市,1057
2021,11,30,39000,その他の野菜,3401,広島市,1109
2021,11,22,39000,その他の野菜,3701,高松市,1183
2021,11,24,39000,その他の野菜,3701,高松市,947
2021,11,25,39000,その他の野菜,3701,高松市,923
2021,11,26,39000,その他の野菜,3701,高松市,852
2021,11,27,39000,その他の野菜,3701,高松市,1042
2021,11,29,39000,その他の野菜,3701,高松市,912
2021,11,30,39000,その他の野菜,3701,高松市,1224
2021,11,22,39000,その他の野菜,4001,北九州市,479
2021,11,24,39000,その他の野菜,4001,北九州市,446
2021,11,25,39000,その他の野菜,4001,北九州市,505
2021,11,26,39000,その他の野菜,4001,北九州市,459
2021,11,27,39000,その他の野菜,4001,北九州市,491
2021,11,29,39000,その他の野菜,4001,北九州市,440
2021,11,30,39000,その他の野菜,4001,北九州市,428
2021,11,22,39000,その他の野菜,4002,福岡市,585
2021,11,24,39000,その他の野菜,4002,福岡市,784
2021,11,25,39000,その他の野菜,4002,福岡市,451
2021,11,26,39000,その他の野菜,4002,福岡市,626
2021,11,27,39000,その他の野菜,4002,福岡市,503
2021,11,29,39000,その他の野菜,4002,福岡市,718
2021,11,30,39000,その他の野菜,4002,福岡市,372
2021,11,22,39000,その他の野菜,4701,沖縄県,453
2021,11,25,39000,その他の野菜,4701,沖縄県,368
2021,11,26,39000,その他の野菜,4701,沖縄県,396
2021,11,27,39000,その他の野菜,4701,沖縄県,363
2021,11,29,39000,その他の野菜,4701,沖縄県,389
2021,11,30,39000,その他の野菜,4701,沖縄県,358
2021,11,22,39000,その他の野菜,5101,札幌市,879
2021,11,24,39000,その他の野菜,5101,札幌市,878
2021,11,25,39000,その他の野菜,5101,札幌市,958
2021,11,26,39000,その他の野菜,5101,札幌市,975
2021,11,27,39000,その他の野菜,5101,札幌市,924
2021,11,29,39000,その他の野菜,5101,札幌市,1164
2021,11,30,39000,その他の野菜,5101,札幌市,1096
2021,11,22,39100,輸入野菜計,0401,仙台市,343
2021,11,24,39100,輸入野菜計,0401,仙台市,274
2021,11,25,39100,輸入野菜計,0401,仙台市,424
2021,11,26,39100,輸入野菜計,0401,仙台市,486
2021,11,27,39100,輸入野菜計,0401,仙台市,483
2021,11,29,39100,輸入野菜計,0401,仙台市,264
2021,11,30,39100,輸入野菜計,0401,仙台市,361
2021,11,22,39100,輸入野菜計,1301,東京都,346
2021,11,24,39100,輸入野菜計,1301,東京都,365
2021,11,25,39100,輸入野菜計,1301,東京都,322
2021,11,26,39100,輸入野菜計,1301,東京都,315
2021,11,27,39100,輸入野菜計,1301,東京都,362
2021,11,29,39100,輸入野菜計,1301,東京都,304
2021,11,30,39100,輸入野菜計,1301,東京都,329
2021,11,22,39100,輸入野菜計,1401,横浜市,310
2021,11,24,39100,輸入野菜計,1401,横浜市,460
2021,11,25,39100,輸入野菜計,1401,横浜市,298
2021,11,26,39100,輸入野菜計,1401,横浜市,363
2021,11,27,39100,輸入野菜計,1401,横浜市,369
2021,11,29,39100,輸入野菜計,1401,横浜市,334
2021,11,30,39100,輸入野菜計,1401,横浜市,357
2021,11,22,39100,輸入野菜計,1701,金沢市,566
2021,11,24,39100,輸入野菜計,1701,金沢市,487
2021,11,25,39100,輸入野菜計,1701,金沢市,559
2021,11,26,39100,輸入野菜計,1701,金沢市,560
2021,11,27,39100,輸入野菜計,1701,金沢市,539
2021,11,29,39100,輸入野菜計,1701,金沢市,499
2021,11,30,39100,輸入野菜計,1701,金沢市,421
2021,11,22,39100,輸入野菜計,2301,名古屋市,339
2021,11,24,39100,輸入野菜計,2301,名古屋市,348
2021,11,25,39100,輸入野菜計,2301,名古屋市,306
2021,11,26,39100,輸入野菜計,2301,名古屋市,359
2021,11,27,39100,輸入野菜計,2301,名古屋市,409
2021,11,29,39100,輸入野菜計,2301,名古屋市,300
2021,11,30,39100,輸入野菜計,2301,名古屋市,398
2021,11,22,39100,輸入野菜計,2601,京都市,376
2021,11,24,39100,輸入野菜計,2601,京都市,684
2021,11,25,39100,輸入野菜計,2601,京都市,785
2021,11,26,39100,輸入野菜計,2601,京都市,265
2021,11,27,39100,輸入野菜計,2601,京都市,726
2021,11,29,39100,輸入野菜計,2601,京都市,431
2021,11,30,39100,輸入野菜計,2601,京都市,413
2021,11,22,39100,輸入野菜計,2701,大阪市,703
2021,11,24,39100,輸入野菜計,2701,大阪市,460
2021,11,25,39100,輸入野菜計,2701,大阪市,636
2021,11,26,39100,輸入野菜計,2701,大阪市,569
2021,11,27,39100,輸入野菜計,2701,大阪市,658
2021,11,29,39100,輸入野菜計,2701,大阪市,431
2021,11,30,39100,輸入野菜計,2701,大阪市,415
2021,11,22,39100,輸入野菜計,2801,神戸市,217
2021,11,24,39100,輸入野菜計,2801,神戸市,241
2021,11,25,39100,輸入野菜計,2801,神戸市,215
2021,11,26,39100,輸入野菜計,2801,神戸市,317
2021,11,27,39100,輸入野菜計,2801,神戸市,407
2021,11,29,39100,輸入野菜計,2801,神戸市,299
2021,11,30,39100,輸入野菜計,2801,神戸市,280
2021,11,22,39100,輸入野菜計,3401,広島市,467
2021,11,24,39100,輸入野菜計,3401,広島市,434
2021,11,25,39100,輸入野菜計,3401,広島市,345
2021,11,26,39100,輸入野菜計,3401,広島市,610
2021,11,27,39100,輸入野菜計,3401,広島市,489
2021,11,29,39100,輸入野菜計,3401,広島市,445
2021,11,30,39100,輸入野菜計,3401,広島市,325
2021,11,22,39100,輸入野菜計,3701,高松市,283
2021,11,24,39100,輸入野菜計,3701,高松市,278
2021,11,25,39100,輸入野菜計,3701,高松市,364
2021,11,26,39100,輸入野菜計,3701,高松市,175
2021,11,27,39100,輸入野菜計,3701,高松市,231
2021,11,29,39100,輸入野菜計,3701,高松市,207
2021,11,30,39100,輸入野菜計,3701,高松市,264
2021,11,22,39100,輸入野菜計,4001,北九州市,277
2021,11,24,39100,輸入野菜計,4001,北九州市,237
2021,11,25,39100,輸入野菜計,4001,北九州市,318
2021,11,26,39100,輸入野菜計,4001,北九州市,263
2021,11,27,39100,輸入野菜計,4001,北九州市,266
2021,11,29,39100,輸入野菜計,4001,北九州市,239
2021,11,30,39100,輸入野菜計,4001,北九州市,260
2021,11,22,39100,輸入野菜計,4002,福岡市,209
2021,11,24,39100,輸入野菜計,4002,福岡市,225
2021,11,25,39100,輸入野菜計,4002,福岡市,211
2021,11,26,39100,輸入野菜計,4002,福岡市,156
2021,11,27,39100,輸入野菜計,4002,福岡市,211
2021,11,29,39100,輸入野菜計,4002,福岡市,195
2021,11,30,39100,輸入野菜計,4002,福岡市,191
2021,11,22,39100,輸入野菜計,4701,沖縄県,143
2021,11,25,39100,輸入野菜計,4701,沖縄県,207
2021,11,26,39100,輸入野菜計,4701,沖縄県,178
