年,月,日,品目コード,品目名,都市コード,都市名,価格
2021,10,19,35100,さやいんげん,3701,高松市,524.0
2021,10,19,35100,さやいんげん,4001,北九州市,632.0
2021,10,19,35100,さやいんげん,4002,福岡市,721.0
2021,10,19,35100,さやいんげん,4701,沖縄県,929.0
2021,10,19,35100,さやいんげん,5101,札幌市,650.0
2021,10,21,35100,さやいんげん,0401,仙台市,785.0
2021,10,21,35100,さやいんげん,1301,東京都,772.0
2021,10,21,35100,さやいんげん,1401,横浜市,730.0
2021,10,21,35100,さやいんげん,1701,金沢市,1017.0
2021,10,21,35100,さやいんげん,2301,名古屋市,707.0
2021,10,21,35100,さやいんげん,2601,京都市,767.0
2021,10,21,35100,さやいんげん,2701,大阪市,809.0
2021,10,21,35100,さやいんげん,2801,神戸市,888.0
2021,10,21,35100,さやいんげん,3401,広島市,1000.0
2021,10,21,35100,さやいんげん,3701,高松市,812.0
2021,10,21,35100,さやいんげん,4001,北九州市,626.0
2021,10,21,35100,さやいんげん,4002,福岡市,678.0
2021,10,21,35100,さやいんげん,4701,沖縄県,1414.0
2021,10,21,35100,さやいんげん,5101,札幌市,757.0
2021,10,22,35100,さやいんげん,0401,仙台市,844.0
2021,10,22,35100,さやいんげん,1301,東京都,844.0
2021,10,22,35100,さやいんげん,1401,横浜市,722.0
2021,10,22,35100,さやいんげん,1701,金沢市,1063.0
2021,10,22,35100,さやいんげん,2301,名古屋市,694.0
2021,10,22,35100,さやいんげん,2601,京都市,843.0
2021,10,22,35100,さやいんげん,2701,大阪市,924.0
2021,10,22,35100,さやいんげん,2801,神戸市,951.0
2021,10,22,35100,さやいんげん,3401,広島市,789.0
2021,10,22,35100,さやいんげん,3701,高松市,585.0
2021,10,22,35100,さやいんげん,4001,北九州市,635.0
2021,10,22,35100,さやいんげん,4002,福岡市,697.0
2021,10,22,35100,さやいんげん,4701,沖縄県,1385.0
2021,10,22,35100,さやいんげん,5101,札幌市,589.0
2021,10,23,35100,さやいんげん,0401,仙台市,984.0
2021,10,23,35100,さやいんげん,1301,東京都,844.0
2021,10,23,35100,さやいんげん,1401,横浜市,766.0
2021,10,23,35100,さやいんげん,1701,金沢市,940.0
2021,10,23,35100,さやいんげん,2301,名古屋市,696.0
2021,10,23,35100,さやいんげん,2601,京都市,874.0
2021,10,23,35100,さやいんげん,2701,大阪市,846.0
2021,10,23,35100,さやいんげん,2801,神戸市,1196.0
2021,10,23,35100,さやいんげん,3401,広島市,929.0
2021,10,23,35100,さやいんげん,3701,高松市,778.0
2021,10,23,35100,さやいんげん,4001,北九州市,697.0
2021,10,23,35100,さやいんげん,4002,福岡市,830.0
2021,10,23,35100,さやいんげん,4701,沖縄県,1201.0
2021,10,23,35100,さやいんげん,5101,札幌市,658.0
2021,10,25,35100,さやいんげん,0401,仙台市,900.0
2021,10,25,35100,さやいんげん,1301,東京都,866.0
2021,10,25,35100,さやいんげん,1401,横浜市,838.0
2021,10,25,35100,さやいんげん,1701,金沢市,1166.0
2021,10,25,35100,さやいんげん,2301,名古屋市,798.0
2021,10,25,35100,さやいんげん,2601,京都市,833.0
2021,10,25,35100,さやいんげん,2701,大阪市,871.0
2021,10,25,35100,さやいんげん,2801,神戸市,1113.0
2021,10,25,35100,さやいんげん,3401,広島市,763.0
2021,10,25,35100,さやいんげん,3701,高松市,1104.0
2021,10,25,35100,さやいんげん,4001,北九州市,664.0
2021,10,25,35100,さやいんげん,4002,福岡市,759.0
2021,10,25,35100,さやいんげん,4701,沖縄県,1170.0
2021,10,25,35100,さやいんげん,5101,札幌市,1027.0
2021,10,26,35100,さやいんげん,0401,仙台市,815.0
2021,10,26,35100,さやいんげん,1301,東京都,868.0
2021,10,26,35100,さやいんげん,1401,横浜市,853.0
2021,10,26,35100,さやいんげん,1701,金沢市,1074.0
2021,10,26,35100,さやいんげん,2301,名古屋市,898.0
2021,10,26,35100,さやいんげん,2601,京都市,951.0
2021,10,26,35100,さやいんげん,2701,大阪市,900.0
2021,10,26,35100,さやいんげん,2801,神戸市,1208.0
2021,10,26,35100,さやいんげん,3401,広島市,1020.0
2021,10,26,35100,さやいんげん,3701,高松市,1002.0
2021,10,26,35100,さやいんげん,4001,北九州市,718.0
2021,10,26,35100,さやいんげん,4002,福岡市,865.0
2021,10,26,35100,さやいんげん,4701,沖縄県,1259.0
2021,10,26,35100,さやいんげん,5101,札幌市,1060.0
2021,10,28,35100,さやいんげん,0401,仙台市,847.0
2021,10,28,35100,さやいんげん,1301,東京都,922.0
2021,10,28,35100,さやいんげん,1401,横浜市,894.0
2021,10,28,35100,さやいんげん,1701,金沢市,1152.0
2021,10,28,35100,さやいんげん,2301,名古屋市,853.0
2021,10,28,35100,さやいんげん,2601,京都市,896.0
2021,10,28,35100,さやいんげん,2701,大阪市,868.0
2021,10,28,35100,さやいんげん,2801,神戸市,1078.0
2021,10,28,35100,さやいんげん,3401,広島市,852.0
2021,10,28,35100,さやいんげん,3701,高松市,1181.0
2021,10,28,35100,さやいんげん,4001,北九州市,666.0
2021,10,28,35100,さやいんげん,4002,福岡市,739.0
2021,10,28,35100,さやいんげん,4701,沖縄県,1137.0
2021,10,28,35100,さやいんげん,5101,札幌市,1016.0
2021,10,29,35100,さやいんげん,0401,仙台市,882.0
2021,10,29,35100,さやいんげん,1301,東京都,986.0
2021,10,29,35100,さやいんげん,1401,横浜市,889.0
2021,10,29,35100,さやいんげん,1701,金沢市,1072.0
2021,10,29,35100,さやいんげん,2301,名古屋市,866.0
2021,10,29,35100,さやいんげん,2601,京都市,983.0
2021,10,29,35100,さやいんげん,2701,大阪市,1015.0
2021,10,29,35100,さやいんげん,2801,神戸市,1064.0
2021,10,29,35100,さやいんげん,3401,広島市,781.0
2021,10,29,35100,さやいんげん,3701,高松市,889.0
2021,10,29,35100,さやいんげん,4001,北九州市,698.0
2021,10,29,35100,さやいんげん,4002,福岡市,721.0
2021,10,29,35100,さやいんげん,4701,沖縄県,806.0
2021,10,29,35100,さやいんげん,5101,札幌市,794.0
2021,10,30,35100,さやいんげん,0401,仙台市,922.0
2021,10,30,35100,さやいんげん,1301,東京都,942.0
2021,10,30,35100,さやいんげん,1401,横浜市,955.0
2021,10,30,35100,さやいんげん,1701,金沢市,1195.0
2021,10,30,35100,さやいんげん,2301,名古屋市,949.0
2021,10,30,35100,さやいんげん,2601,京都市,1024.0
2021,10,30,35100,さやいんげん,2701,大阪市,922.0
2021,10,30,35100,さやいんげん,2801,神戸市,1009.0
2021,10,30,35100,さやいんげん,3401,広島市,989.0
2021,10,30,35100,さやいんげん,3701,高松市,1151.0
2021,10,30,35100,さやいんげん,4001,北九州市,842.0
2021,10,30,35100,さやいんげん,4002,福岡市,730.0
2021,10,30,35100,さやいんげん,4701,沖縄県,735.0
2021,10,30,35100,さやいんげん,5101,札幌市,1418.0
2021,11,1,35100,さやいんげん,0401,仙台市,914.0
2021,11,1,35100,さやいんげん,1301,東京都,959.0
2021,11,1,35100,さやいんげん,1401,横浜市,961.0
2021,11,1,35100,さやいんげん,1701,金沢市,1154.0
2021,11,1,35100,さやいんげん,2301,名古屋市,900.0
2021,11,1,35100,さやいんげん,2601,京都市,1053.0
2021,11,1,35100,さやいんげん,2701,大阪市,939.0
2021,11,1,35100,さやいんげん,2801,神戸市,908.0
2021,11,1,35100,さやいんげん,3401,広島市,800.0
2021,11,1,35100,さやいんげん,3701,高松市,1196.0
2021,11,1,35100,さやいんげん,4001,北九州市,756.0
2021,11,1,35100,さやいんげん,4002,福岡市,747.0
2021,11,1,35100,さやいんげん,4701,沖縄県,741.0
2021,11,1,35100,さやいんげん,5101,札幌市,1336.0
2021,11,2,35100,さやいんげん,0401,仙台市,853.0
2021,11,2,35100,さやいんげん,1301,東京都,1044.0
2021,11,2,35100,さやいんげん,1401,横浜市,1036.0
2021,11,2,35100,さやいんげん,1701,金沢市,1132.0
2021,11,2,35100,さやいんげん,2301,名古屋市,904.0
2021,11,2,35100,さやいんげん,2601,京都市,1070.0
2021,11,2,35100,さやいんげん,2701,大阪市,1058.0
2021,11,2,35100,さやいんげん,2801,神戸市,959.0
2021,11,2,35100,さやいんげん,3401,広島市,969.0
2021,11,2,35100,さやいんげん,3701,高松市,1173.0
2021,11,2,35100,さやいんげん,4001,北九州市,814.0
2021,11,2,35100,さやいんげん,4002,福岡市,842.0
2021,11,2,35100,さやいんげん,4701,沖縄県,759.0
2021,11,2,35100,さやいんげん,5101,札幌市,1363.0
2021,11,4,35100,さやいんげん,0401,仙台市,868.0
2021,11,4,35100,さやいんげん,1301,東京都,913.0
2021,11,4,35100,さやいんげん,1401,横浜市,937.0
2021,11,4,35100,さやいんげん,1701,金沢市,1206.0
2021,11,4,35100,さやいんげん,2301,名古屋市,947.0
2021,11,4,35100,さやいんげん,2601,京都市,1076.0
2021,11,4,35100,さやいんげん,2701,大阪市,1004.0
2021,11,4,35100,さやいんげん,2801,神戸市,1006.0
2021,11,4,35100,さやいんげん,3401,広島市,916.0
2021,11,4,35100,さやいんげん,3701,高松市,1299.0
2021,11,4,35100,さやいんげん,4001,北九州市,705.0
2021,11,4,35100,さやいんげん,4002,福岡市,773.0
2021,11,4,35100,さやいんげん,4701,沖縄県,713.0
2021,11,4,35100,さやいんげん,5101,札幌市,1294.0
2021,11,5,35100,さやいんげん,0401,仙台市,906.0
2021,11,5,35100,さやいんげん,1301,東京都,1008.0
2021,11,5,35100,さやいんげん,1401,横浜市,1011.0
2021,11,5,35100,さやいんげん,1701,金沢市,1286.0
2021,11,5,35100,さやいんげん,2301,名古屋市,1043.0
2021,11,5,35100,さやいんげん,2601,京都市,1144.0
2021,11,5,35100,さやいんげん,2701,大阪市,1090.0
2021,11,5,35100,さやいんげん,2801,神戸市,851.0
2021,11,5,35100,さやいんげん,3401,広島市,882.0
2021,11,5,35100,さやいんげん,3701,高松市,1222.0
2021,11,5,35100,さやいんげん,4001,北九州市,857.0
2021,11,5,35100,さやいんげん,4002,福岡市,818.0
2021,11,5,35100,さやいんげん,4701,沖縄県,698.0
2021,11,5,35100,さやいんげん,5101,札幌市,1299.0
2021,11,6,35100,さやいんげん,0401,仙台市,1015.0
2021,11,6,35100,さやいんげん,1301,東京都,933.0
2021,11,6,35100,さやいんげん,1401,横浜市,946.0
2021,11,6,35100,さやいんげん,1701,金沢市,1281.0
2021,11,6,35100,さやいんげん,2301,名古屋市,1040.0
2021,11,6,35100,さやいんげん,2601,京都市,1021.0
2021,11,6,35100,さやいんげん,2701,大阪市,1006.0
2021,11,6,35100,さやいんげん,2801,神戸市,1012.0
2021,11,6,35100,さやいんげん,3401,広島市,1170.0
2021,11,6,35100,さやいんげん,3701,高松市,1038.0
2021,11,6,35100,さやいんげん,4001,北九州市,874.0
2021,11,6,35100,さやいんげん,4002,福岡市,884.0
2021,11,6,35100,さやいんげん,4701,沖縄県,740.0
2021,11,6,35100,さやいんげん,5101,札幌市,1416.0
2021,11,8,35100,さやいんげん,0401,仙台市,898.0
2021,11,8,35100,さやいんげん,1301,東京都,921.0
2021,11,8,35100,さやいんげん,1401,横浜市,965.0
2021,11,8,35100,さやいんげん,1701,金沢市,1257.0
2021,11,8,35100,さやいんげん,2301,名古屋市,1016.0
2021,11,8,35100,さやいんげん,2601,京都市,1005.0
2021,11,8,35100,さやいんげん,2701,大阪市,980.0
2021,11,8,35100,さやいんげん,2801,神戸市,960.0
2021,11,8,35100,さやいんげん,3401,広島市,857.0
2021,11,8,35100,さやいんげん,3701,高松市,1074.0
2021,11,8,35100,さやいんげん,4001,北九州市,816.0
2021,11,8,35100,さやいんげん,4002,福岡市,822.0
2021,11,8,35100,さやいんげん,4701,沖縄県,707.0
2021,11,8,35100,さやいんげん,5101,札幌市,1426.0
2021,11,9,35100,さやいんげん,0401,仙台市,923.0
2021,11,9,35100,さやいんげん,1301,東京都,996.0
2021,11,9,35100,さやいんげん,1401,横浜市,967.0
2021,11,9,35100,さやいんげん,1701,金沢市,1267.0
2021,11,9,35100,さやいんげん,2301,名古屋市,974.0
2021,11,9,35100,さやいんげん,2601,京都市,1005.0
2021,11,9,35100,さやいんげん,2701,大阪市,1060.0
2021,11,9,35100,さやいんげん,2801,神戸市,964.0
2021,11,9,35100,さやいんげん,3401,広島市,1029.0
2021,11,9,35100,さやいんげん,3701,高松市,1078.0
2021,11,9,35100,さやいんげん,4001,北九州市,907.0
2021,11,9,35100,さやいんげん,4002,福岡市,814.0
2021,11,9,35100,さやいんげん,4701,沖縄県,687.0
2021,11,9,35100,さやいんげん,5101,札幌市,1287.0
2021,11,11,35100,さやいんげん,0401,仙台市,959.0
2021,11,11,35100,さやいんげん,1301,東京都,912.0
2021,11,11,35100,さやいんげん,1401,横浜市,942.0
2021,11,11,35100,さやいんげん,1701,金沢市,1296.0
2021,11,11,35100,さやいんげん,2301,名古屋市,1006.0
2021,11,11,35100,さやいんげん,2601,京都市,982.0
2021,11,11,35100,さやいんげん,2701,大阪市,927.0
2021,11,11,35100,さやいんげん,2801,神戸市,951.0
2021,11,11,35100,さやいんげん,3401,広島市,867.0
2021,11,11,35100,さやいんげん,3701,高松市,1159.0
2021,11,11,35100,さやいんげん,4001,北九州市,817.0
2021,11,11,35100,さやいんげん,4002,福岡市,773.0
2021,11,11,35100,さやいんげん,4701,沖縄県,716.0
2021,11,11,35100,さやいんげん,5101,札幌市,1420.0
2021,11,12,35100,さやいんげん,0401,仙台市,1000.0
2021,11,12,35100,さやいんげん,1301,東京都,1007.0
2021,11,12,35100,さやいんげん,1401,横浜市,900.0
2021,11,12,35100,さやいんげん,1701,金沢市,1135.0
2021,11,12,35100,さやいんげん,2301,名古屋市,944.0
2021,11,12,35100,さやいんげん,2601,京都市,974.0
2021,11,12,35100,さやいんげん,2701,大阪市,995.0
2021,11,12,35100,さやいんげん,2801,神戸市,957.0
2021,11,12,35100,さやいんげん,3401,広島市,780.0
2021,11,12,35100,さやいんげん,3701,高松市,1131.0
2021,11,12,35100,さやいんげん,4001,北九州市,856.0
2021,11,12,35100,さやいんげん,4002,福岡市,822.0
2021,11,12,35100,さやいんげん,4701,沖縄県,736.0
2021,11,12,35100,さやいんげん,5101,札幌市,1273.0
2021,11,13,35100,さやいんげん,0401,仙台市,971.0
2021,11,13,35100,さやいんげん,1301,東京都,913.0
2021,11,13,35100,さやいんげん,1401,横浜市,919.0
2021,11,13,35100,さやいんげん,1701,金沢市,1179.0
2021,11,13,35100,さやいんげん,2301,名古屋市,922.0
2021,11,13,35100,さやいんげん,2601,京都市,1028.0
2021,11,13,35100,さやいんげん,2701,大阪市,931.0
2021,11,13,35100,さやいんげん,2801,神戸市,1014.0
2021,11,13,35100,さやいんげん,3401,広島市,875.0
2021,11,13,35100,さやいんげん,3701,高松市,1054.0
2021,11,13,35100,さやいんげん,4001,北九州市,811.0
2021,11,13,35100,さやいんげん,4002,福岡市,739.0
2021,11,13,35100,さやいんげん,4701,沖縄県,676.0
2021,11,13,35100,さやいんげん,5101,札幌市,1287.0
2021,11,15,35100,さやいんげん,0401,仙台市,962.0
2021,11,15,35100,さやいんげん,1301,東京都,926.0
2021,11,15,35100,さやいんげん,1401,横浜市,910.0
2021,11,15,35100,さやいんげん,1701,金沢市,1093.0
2021,11,15,35100,さやいんげん,2301,名古屋市,925.0
2021,11,15,35100,さやいんげん,2601,京都市,919.0
2021,11,15,35100,さやいんげん,2701,大阪市,918.0
2021,11,15,35100,さやいんげん,2801,神戸市,1024.0
2021,11,15,35100,さやいんげん,3401,広島市,799.0
2021,11,15,35100,さやいんげん,3701,高松市,912.0
2021,11,15,35100,さやいんげん,4001,北九州市,814.0
2021,11,15,35100,さやいんげん,4002,福岡市,757.0
2021,11,15,35100,さやいんげん,4701,沖縄県,711.0
2021,11,15,35100,さやいんげん,5101,札幌市,1189.0
2021,11,16,35100,さやいんげん,0401,仙台市,997.0
2021,11,16,35100,さやいんげん,1301,東京都,1028.0
2021,11,16,35100,さやいんげん,1401,横浜市,939.0
2021,11,16,35100,さやいんげん,1701,金沢市,936.0
2021,11,16,35100,さやいんげん,2301,名古屋市,955.0
2021,11,16,35100,さやいんげん,2601,京都市,952.0
2021,11,16,35100,さやいんげん,2701,大阪市,867.0
2021,11,16,35100,さやいんげん,2801,神戸市,974.0
2021,11,16,35100,さやいんげん,3401,広島市,953.0
2021,11,16,35100,さやいんげん,3701,高松市,988.0
2021,11,16,35100,さやいんげん,4001,北九州市,810.0
2021,11,16,35100,さやいんげん,4002,福岡市,1027.0
2021,11,16,35100,さやいんげん,4701,沖縄県,714.0
2021,11,16,35100,さやいんげん,5101,札幌市,1118.0
2021,11,18,35100,さやいんげん,0401,仙台市,981.0
2021,11,18,35100,さやいんげん,1301,東京都,942.0
2021,11,18,35100,さやいんげん,1401,横浜市,920.0
2021,11,18,35100,さやいんげん,1701,金沢市,960.0
2021,11,18,35100,さやいんげん,2301,名古屋市,932.0
2021,11,18,35100,さやいんげん,2601,京都市,902.0
2021,11,18,35100,さやいんげん,2701,大阪市,885.0
2021,11,18,35100,さやいんげん,2801,神戸市,940.0
2021,11,18,35100,さやいんげん,3401,広島市,855.0
2021,11,18,35100,さやいんげん,3701,高松市,1114.0
2021,11,18,35100,さやいんげん,4001,北九州市,761.0
2021,11,18,35100,さやいんげん,4002,福岡市,920.0
2021,11,18,35100,さやいんげん,4701,沖縄県,683.0
2021,11,18,35100,さやいんげん,5101,札幌市,1258.0
2021,11,19,35100,さやいんげん,0401,仙台市,988.0
2021,11,19,35100,さやいんげん,1301,東京都,994.0
2021,11,19,35100,さやいんげん,1401,横浜市,903.0
2021,11,19,35100,さやいんげん,1701,金沢市,952.0
2021,11,19,35100,さやいんげん,2301,名古屋市,916.0
2021,11,19,35100,さやいんげん,2601,京都市,921.0
2021,11,19,35100,さやいんげん,2701,大阪市,906.0
2021,11,19,35100,さやいんげん,2801,神戸市,994.0
2021,11,19,35100,さやいんげん,3401,広島市,829.0
2021,11,19,35100,さやいんげん,3701,高松市,1298.0
2021,11,19,35100,さやいんげん,4001,北九州市,855.0
2021,11,19,35100,さやいんげん,4002,福岡市,1058.0
2021,11,19,35100,さやいんげん,4701,沖縄県,688.0
2021,11,19,35100,さやいんげん,5101,札幌市,1156.0
2021,11,20,35100,さやいんげん,0401,仙台市,1022.0
2021,11,20,35100,さやいんげん,1301,東京都,959.0
2021,11,20,35100,さやいんげん,1401,横浜市,901.0
2021,11,20,35100,さやいんげん,1701,金沢市,986.0
2021,11,20,35100,さやいんげん,2301,名古屋市,904.0
2021,11,20,35100,さやいんげん,2601,京都市,873.0
2021,11,20,35100,さやいんげん,2701,大阪市,847.0
2021,11,20,35100,さやいんげん,2801,神戸市,1073.0
2021,11,20,35100,さやいんげん,3401,広島市,853.0
2021,11,20,35100,さやいんげん,3701,高松市,1202.0
2021,11,20,35100,さやいんげん,4001,北九州市,882.0
2021,11,20,35100,さやいんげん,4002,福岡市,871.0
2021,11,20,35100,さやいんげん,4701,沖縄県,761.0
2021,11,20,35100,さやいんげん,5101,札幌市,1196.0
2021,11,22,35100,さやいんげん,0401,仙台市,1057.0
2021,11,22,35100,さやいんげん,1301,東京都,967.0
2021,11,22,35100,さやいんげん,1401,横浜市,960.0
2021,11,22,35100,さやいんげん,1701,金沢市,1221.0
2021,11,22,35100,さやいんげん,2301,名古屋市,955.0
2021,11,22,35100,さやいんげん,2601,京都市,875.0
2021,11,22,35100,さやいんげん,2701,大阪市,906.0
2021,11,22,35100,さやいんげん,2801,神戸市,1031.0
2021,11,22,35100,さやいんげん,3401,広島市,857.0
2021,11,22,35100,さやいんげん,3701,高松市,1247.0
2021,11,22,35100,さやいんげん,4001,北九州市,901.0
2021,11,22,35100,さやいんげん,4002,福岡市,967.0
2021,11,22,35100,さやいんげん,4701,沖縄県,700.0
2021,11,22,35100,さやいんげん,5101,札幌市,1226.0
2021,11,24,35100,さやいんげん,0401,仙台市,1054.0
2021,11,24,35100,さやいんげん,1301,東京都,987.0
2021,11,24,35100,さやいんげん,1401,横浜市,977.0
2021,11,24,35100,さやいんげん,1701,金沢市,1108.0
2021,11,24,35100,さやいんげん,2301,名古屋市,956.0
2021,11,24,35100,さやいんげん,2601,京都市,902.0
2021,11,24,35100,さやいんげん,2701,大阪市,853.0
2021,11,24,35100,さやいんげん,2801,神戸市,1003.0
2021,11,24,35100,さやいんげん,3401,広島市,800.0
2021,11,24,35100,さやいんげん,3701,高松市,1201.0
2021,11,24,35100,さやいんげん,4001,北九州市,940.0
2021,11,24,35100,さやいんげん,4002,福岡市,913.0
2021,11,24,35100,さやいんげん,5101,札幌市,1184.0
2021,11,25,35100,さやいんげん,0401,仙台市,881.0
2021,11,25,35100,さやいんげん,1301,東京都,947.0
2021,11,25,35100,さやいんげん,1401,横浜市,930.0
2021,11,25,35100,さやいんげん,1701,金沢市,1332.0
2021,11,25,35100,さやいんげん,2301,名古屋市,930.0
2021,11,25,35100,さやいんげん,2601,京都市,889.0
2021,11,25,35100,さやいんげん,2701,大阪市,946.0
2021,11,25,35100,さやいんげん,2801,神戸市,1003.0
2021,11,25,35100,さやいんげん,3401,広島市,916.0
2021,11,25,35100,さやいんげん,3701,高松市,1200.0
2021,11,25,35100,さやいんげん,4001,北九州市,919.0
2021,11,25,35100,さやいんげん,4002,福岡市,946.0
2021,11,25,35100,さやいんげん,4701,沖縄県,735.0
2021,11,25,35100,さやいんげん,5101,札幌市,1267.0
2021,11,26,35100,さやいんげん,0401,仙台市,1100.0
2021,11,26,35100,さやいんげん,1301,東京都,965.0
2021,11,26,35100,さやいんげん,1401,横浜市,915.0
2021,11,26,35100,さやいんげん,1701,金沢市,1206.0
2021,11,26,35100,さやいんげん,2301,名古屋市,991.0
2021,11,26,35100,さやいんげん,2601,京都市,875.0
2021,11,26,35100,さやいんげん,2701,大阪市,934.0
2021,11,26,35100,さやいんげん,2801,神戸市,971.0
2021,11,26,35100,さやいんげん,3401,広島市,783.0
2021,11,26,35100,さやいんげん,3701,高松市,1173.0
2021,11,26,35100,さやいんげん,4001,北九州市,922.0
2021,11,26,35100,さやいんげん,4002,福岡市,702.0
2021,11,26,35100,さやいんげん,4701,沖縄県,705.0
2021,11,26,35100,さやいんげん,5101,札幌市,1250.0
2021,11,27,35100,さやいんげん,0401,仙台市,1046.0
2021,11,27,35100,さやいんげん,1301,東京都,929.0
2021,11,27,35100,さやいんげん,1401,横浜市,898.0
2021,11,27,35100,さやいんげん,1701,金沢市,1188.0
2021,11,27,35100,さやいんげん,2301,名古屋市,932.0
2021,11,27,35100,さやいんげん,2601,京都市,897.0
2021,11,27,35100,さやいんげん,2701,大阪市,923.0
2021,11,27,35100,さやいんげん,2801,神戸市,1014.0
2021,11,27,35100,さやいんげん,3401,広島市,736.0
2021,11,27,35100,さやいんげん,3701,高松市,1308.0
2021,11,27,35100,さやいんげん,4001,北九州市,890.0
2021,11,27,35100,さやいんげん,4002,福岡市,808.0
2021,11,27,35100,さやいんげん,4701,沖縄県,786.0
2021,11,27,35100,さやいんげん,5101,札幌市,1170.0
2021,11,29,35100,さやいんげん,0401,仙台市,1046.0
2021,11,29,35100,さやいんげん,1301,東京都,971.0
2021,11,29,35100,さやいんげん,1401,横浜市,957.0
2021,11,29,35100,さやいんげん,1701,金沢市,1144.0
2021,11,29,35100,さやいんげん,2301,名古屋市,954.0
2021,11,29,35100,さやいんげん,2601,京都市,923.0
2021,11,29,35100,さやいんげん,2701,大阪市,923.0
2021,11,29,35100,さやいんげん,2801,神戸市,1056.0
2021,11,29,35100,さやいんげん,3401,広島市,881.0
2021,11,29,35100,さやいんげん,3701,高松市,1187.0
2021,11,29,35100,さやいんげん,4001,北九州市,817.0
2021,11,29,35100,さやいんげん,4002,福岡市,743.0
2021,11,29,35100,さやいんげん,4701,沖縄県,769.0
2021,11,29,35100,さやいんげん,5101,札幌市,1206.0
2021,11,30,35100,さやいんげん,0401,仙台市,945.0
2021,11,30,35100,さやいんげん,1301,東京都,1026.0
2021,11,30,35100,さやいんげん,1401,横浜市,889.0
2021,11,30,35100,さやいんげん,1701,金沢市,1150.0
2021,11,30,35100,さやいんげん,2301,名古屋市,944.0
2021,11,30,35100,さやいんげん,2601,京都市,914.0
2021,11,30,35100,さやいんげん,2701,大阪市,976.0
2021,11,30,35100,さやいんげん,2801,神戸市,975.0
2021,11,30,35100,さやいんげん,3401,広島市,884.0
2021,11,30,35100,さやいんげん,3701,高松市,1143.0
2021,11,30,35100,さやいんげん,4001,北九州市,779.0
2021,11,30,35100,さやいんげん,4002,福岡市,757.0
2021,11,30,35100,さやいんげん,4701,沖縄県,827.0
2021,11,30,35100,さやいんげん,5101,札幌市,1125.0
2021,12,2,35100,さやいんげん,0401,仙台市,994.0
2021,12,2,35100,さやいんげん,1301,東京都,962.0
2021,12,2,35100,さやいんげん,1401,横浜市,880.0
2021,12,2,35100,さやいんげん,1701,金沢市,1100.0
2021,12,2,35100,さやいんげん,2301,名古屋市,982.0
2021,12,2,35100,さやいんげん,2601,京都市,843.0
2021,12,2,35100,さやいんげん,2701,大阪市,895.0
2021,12,2,35100,さやいんげん,2801,神戸市,1029.0
2021,12,2,35100,さやいんげん,3401,広島市,954.0
2021,12,2,35100,さやいんげん,3701,高松市,1101.0
2021,12,2,35100,さやいんげん,4001,北九州市,766.0
2021,12,2,35100,さやいんげん,4002,福岡市,718.0
2021,12,2,35100,さやいんげん,4701,沖縄県,907.0
2021,12,2,35100,さやいんげん,5101,札幌市,1166.0
2021,12,3,35100,さやいんげん,0401,仙台市,1028.0
2021,12,3,35100,さやいんげん,1301,東京都,1051.0
2021,12,3,35100,さやいんげん,1401,横浜市,952.0
2021,12,3,35100,さやいんげん,1701,金沢市,1211.0
2021,12,3,35100,さやいんげん,2301,名古屋市,972.0
2021,12,3,35100,さやいんげん,2601,京都市,878.0
2021,12,3,35100,さやいんげん,2701,大阪市,971.0
2021,12,3,35100,さやいんげん,2801,神戸市,994.0
2021,12,3,35100,さやいんげん,3401,広島市,870.0
2021,12,3,35100,さやいんげん,3701,高松市,1191.0
2021,12,3,35100,さやいんげん,4001,北九州市,760.0
2021,12,3,35100,さやいんげん,4002,福岡市,803.0
2021,12,3,35100,さやいんげん,4701,沖縄県,831.0
2021,12,3,35100,さやいんげん,5101,札幌市,1131.0
2021,12,4,35100,さやいんげん,0401,仙台市,1045.0
2021,12,4,35100,さやいんげん,1301,東京都,1061.0
2021,12,4,35100,さやいんげん,1401,横浜市,1028.0
2021,12,4,35100,さやいんげん,1701,金沢市,1130.0
2021,12,4,35100,さやいんげん,2301,名古屋市,980.0
2021,12,4,35100,さやいんげん,2601,京都市,902.0
2021,12,4,35100,さやいんげん,2701,大阪市,952.0
2021,12,4,35100,さやいんげん,2801,神戸市,1170.0
2021,12,4,35100,さやいんげん,3401,広島市,919.0
2021,12,4,35100,さやいんげん,3701,高松市,1130.0
2021,12,4,35100,さやいんげん,4001,北九州市,816.0
2021,12,4,35100,さやいんげん,4002,福岡市,876.0
2021,12,4,35100,さやいんげん,4701,沖縄県,863.0
2021,12,4,35100,さやいんげん,5101,札幌市,1042.0
2021,12,6,35100,さやいんげん,0401,仙台市,1040.0
2021,12,6,35100,さやいんげん,1301,東京都,993.0
2021,12,6,35100,さやいんげん,1401,横浜市,918.0
2021,12,6,35100,さやいんげん,1701,金沢市,1219.0
2021,12,6,35100,さやいんげん,2301,名古屋市,981.0
2021,12,6,35100,さやいんげん,2601,京都市,889.0
2021,12,6,35100,さやいんげん,2701,大阪市,912.0
2021,12,6,35100,さやいんげん,2801,神戸市,1060.0
2021,12,6,35100,さやいんげん,3401,広島市,907.0
2021,12,6,35100,さやいんげん,3701,高松市,1081.0
2021,12,6,35100,さやいんげん,4001,北九州市,865.0
2021,12,6,35100,さやいんげん,4002,福岡市,862.0
