年,月,日,品目コード,品目名,価格,文字数
2021,10,7,36100,かんしょ,291.64285714285717,4.0
2021,10,8,36100,かんしょ,286.35714285714283,4.0
2021,10,9,36100,かんしょ,283.35714285714283,4.0
2021,10,11,36100,かんしょ,285.57142857142856,4.0
2021,10,12,36100,かんしょ,292.14285714285717,4.0
2021,10,14,36100,かんしょ,293.2142857142857,4.0
2021,10,15,36100,かんしょ,289.35714285714283,4.0
2021,10,16,36100,かんしょ,279.2142857142857,4.0
2021,10,18,36100,かんしょ,272.64285714285717,4.0
2021,10,19,36100,かんしょ,290.07142857142856,4.0
2021,10,21,36100,かんしょ,282.64285714285717,4.0
2021,10,22,36100,かんしょ,276.5,4.0
2021,10,23,36100,かんしょ,292.2142857142857,4.0
2021,10,25,36100,かんしょ,276.14285714285717,4.0
2021,10,26,36100,かんしょ,290.2857142857143,4.0
2021,10,28,36100,かんしょ,288.85714285714283,4.0
2021,10,29,36100,かんしょ,292.07142857142856,4.0
2021,10,30,36100,かんしょ,290.14285714285717,4.0
2021,11,1,36100,かんしょ,276.7857142857143,4.0
2021,11,2,36100,かんしょ,298.2857142857143,4.0
2021,11,4,36100,かんしょ,296.85714285714283,4.0
2021,11,5,36100,かんしょ,296.7142857142857,4.0
2021,11,6,36100,かんしょ,292.2857142857143,4.0
2021,11,8,36100,かんしょ,294.07142857142856,4.0
2021,11,9,36100,かんしょ,298.7857142857143,4.0
2021,11,11,36100,かんしょ,294.7142857142857,4.0
2021,11,12,36100,かんしょ,290.64285714285717,4.0
2021,11,13,36100,かんしょ,287.42857142857144,4.0
2021,11,15,36100,かんしょ,286.07142857142856,4.0
2021,11,16,36100,かんしょ,294.35714285714283,4.0
2021,11,18,36100,かんしょ,295.35714285714283,4.0
2021,11,19,36100,かんしょ,299.5,4.0
2021,11,20,36100,かんしょ,289.42857142857144,4.0
2021,11,22,36100,かんしょ,292.7857142857143,4.0
2021,11,24,36100,かんしょ,297.53846153846155,4.0
2021,11,25,36100,かんしょ,282.2142857142857,4.0
2021,11,26,36100,かんしょ,282.2857142857143,4.0
2021,11,27,36100,かんしょ,297.07142857142856,4.0
2021,11,29,36100,かんしょ,292.85714285714283,4.0
2021,11,30,36100,かんしょ,277.42857142857144,4.0
2021,12,2,36100,かんしょ,282.64285714285717,4.0
2021,12,3,36100,かんしょ,285.85714285714283,4.0
2021,12,4,36100,かんしょ,272.7857142857143,4.0
2021,12,6,36100,かんしょ,282.57142857142856,4.0
2021,12,7,36100,かんしょ,284.57142857142856,4.0
2021,12,9,36100,かんしょ,283.7857142857143,4.0
2021,12,10,36100,かんしょ,292.57142857142856,4.0
2021,12,11,36100,かんしょ,284.2857142857143,4.0
2021,12,13,36100,かんしょ,296.42857142857144,4.0
2021,12,14,36100,かんしょ,283.0,4.0
2021,12,16,36100,かんしょ,287.0,4.0
2021,12,17,36100,かんしょ,294.2142857142857,4.0
2021,10,1,36200,ばれいしょ,188.28571428571428,5.0
2021,10,2,36200,ばれいしょ,179.0,5.0
2021,10,4,36200,ばれいしょ,189.5,5.0
2021,10,5,36200,ばれいしょ,185.42857142857142,5.0
2021,10,7,36200,ばれいしょ,181.5,5.0
2021,10,8,36200,ばれいしょ,186.14285714285714,5.0
2021,10,9,36200,ばれいしょ,178.07142857142858,5.0
2021,10,11,36200,ばれいしょ,179.57142857142858,5.0
2021,10,12,36200,ばれいしょ,183.85714285714286,5.0
2021,10,14,36200,ばれいしょ,180.64285714285714,5.0
2021,10,15,36200,ばれいしょ,179.0,5.0
2021,10,16,36200,ばれいしょ,182.07142857142858,5.0
2021,10,18,36200,ばれいしょ,176.64285714285714,5.0
2021,10,19,36200,ばれいしょ,183.35714285714286,5.0
2021,10,21,36200,ばれいしょ,186.14285714285714,5.0
2021,10,22,36200,ばれいしょ,184.21428571428572,5.0
2021,10,23,36200,ばれいしょ,185.85714285714286,5.0
2021,10,25,36200,ばれいしょ,183.78571428571428,5.0
2021,10,26,36200,ばれいしょ,182.85714285714286,5.0
2021,10,28,36200,ばれいしょ,183.0,5.0
2021,10,29,36200,ばれいしょ,189.85714285714286,5.0
2021,10,30,36200,ばれいしょ,175.5,5.0
2021,11,1,36200,ばれいしょ,189.42857142857142,5.0
2021,11,2,36200,ばれいしょ,196.5,5.0
2021,11,4,36200,ばれいしょ,193.71428571428572,5.0
2021,11,5,36200,ばれいしょ,197.64285714285714,5.0
2021,11,6,36200,ばれいしょ,194.14285714285714,5.0
2021,11,8,36200,ばれいしょ,196.07142857142858,5.0
2021,11,9,36200,ばれいしょ,203.35714285714286,5.0
2021,11,11,36200,ばれいしょ,197.71428571428572,5.0
2021,11,12,36200,ばれいしょ,206.85714285714286,5.0
2021,11,13,36200,ばれいしょ,201.07142857142858,5.0
2021,11,15,36200,ばれいしょ,205.85714285714286,5.0
2021,11,16,36200,ばれいしょ,200.64285714285714,5.0
2021,11,18,36200,ばれいしょ,198.78571428571428,5.0
2021,11,19,36200,ばれいしょ,211.85714285714286,5.0
2021,11,20,36200,ばれいしょ,201.85714285714286,5.0
2021,11,22,36200,ばれいしょ,210.71428571428572,5.0
2021,11,24,36200,ばれいしょ,208.6153846153846,5.0
2021,11,25,36200,ばれいしょ,218.71428571428572,5.0
2021,11,26,36200,ばれいしょ,213.71428571428572,5.0
2021,11,27,36200,ばれいしょ,210.64285714285714,5.0
2021,11,29,36200,ばれいしょ,207.71428571428572,5.0
2021,11,30,36200,ばれいしょ,211.92857142857142,5.0
2021,12,2,36200,ばれいしょ,210.42857142857142,5.0
2021,12,3,36200,ばれいしょ,216.78571428571428,5.0
2021,12,4,36200,ばれいしょ,206.64285714285714,5.0
2021,12,6,36200,ばれいしょ,210.78571428571428,5.0
2021,12,7,36200,ばれいしょ,224.71428571428572,5.0
2021,12,9,36200,ばれいしょ,219.57142857142858,5.0
2021,12,10,36200,ばれいしょ,219.21428571428572,5.0
2021,12,11,36200,ばれいしょ,201.5,5.0
2021,12,13,36200,ばれいしょ,210.28571428571428,5.0
2021,12,14,36200,ばれいしょ,218.5,5.0
2021,12,16,36200,ばれいしょ,217.28571428571428,5.0
2021,12,17,36200,ばれいしょ,217.35714285714286,5.0
2021,10,1,36300,さといも,298.9230769230769,4.0
2021,10,2,36300,さといも,298.7692307692308,4.0
2021,10,4,36300,さといも,288.2307692307692,4.0
2021,10,5,36300,さといも,306.0,4.0
2021,10,7,36300,さといも,268.64285714285717,4.0
2021,10,8,36300,さといも,278.35714285714283,4.0
2021,10,9,36300,さといも,286.46153846153845,4.0
2021,10,11,36300,さといも,286.2307692307692,4.0
2021,10,12,36300,さといも,278.0,4.0
2021,10,14,36300,さといも,269.7142857142857,4.0
2021,10,15,36300,さといも,273.53846153846155,4.0
2021,10,16,36300,さといも,258.3076923076923,4.0
2021,10,18,36300,さといも,267.61538461538464,4.0
2021,10,19,36300,さといも,261.4166666666667,4.0
2021,10,21,36300,さといも,303.92857142857144,4.0
2021,10,22,36300,さといも,279.0,4.0
2021,10,23,36300,さといも,251.53846153846155,4.0
2021,10,25,36300,さといも,259.57142857142856,4.0
2021,10,26,36300,さといも,267.84615384615387,4.0
2021,10,28,36300,さといも,277.84615384615387,4.0
2021,10,29,36300,さといも,260.7692307692308,4.0
2021,10,30,36300,さといも,289.53846153846155,4.0
2021,11,1,36300,さといも,280.84615384615387,4.0
2021,11,2,36300,さといも,270.2857142857143,4.0
2021,11,4,36300,さといも,262.2142857142857,4.0
2021,11,5,36300,さといも,271.9230769230769,4.0
2021,11,6,36300,さといも,262.9230769230769,4.0
2021,11,8,36300,さといも,308.7857142857143,4.0
2021,11,9,36300,さといも,273.46153846153845,4.0
2021,11,11,36300,さといも,314.2142857142857,4.0
2021,11,12,36300,さといも,314.9230769230769,4.0
2021,11,13,36300,さといも,265.35714285714283,4.0
2021,11,15,36300,さといも,297.2307692307692,4.0
2021,11,16,36300,さといも,326.07142857142856,4.0
2021,11,18,36300,さといも,305.35714285714283,4.0
2021,11,19,36300,さといも,272.7692307692308,4.0
2021,11,20,36300,さといも,279.9230769230769,4.0
2021,11,22,36300,さといも,314.61538461538464,4.0
2021,11,24,36300,さといも,275.2307692307692,4.0
2021,11,25,36300,さといも,283.46153846153845,4.0
2021,11,26,36300,さといも,314.0,4.0
2021,11,27,36300,さといも,285.6923076923077,4.0
2021,11,29,36300,さといも,270.3076923076923,4.0
2021,11,30,36300,さといも,279.0,4.0
2021,12,2,36300,さといも,261.0,4.0
2021,12,3,36300,さといも,309.38461538461536,4.0
2021,12,4,36300,さといも,257.2307692307692,4.0
2021,12,6,36300,さといも,260.7692307692308,4.0
2021,12,7,36300,さといも,306.2307692307692,4.0
2021,12,9,36300,さといも,298.2857142857143,4.0
2021,12,10,36300,さといも,299.7857142857143,4.0
2021,12,11,36300,さといも,267.0,4.0
2021,12,13,36300,さといも,279.0,4.0
2021,12,14,36300,さといも,280.53846153846155,4.0
2021,12,16,36300,さといも,319.0,4.0
2021,12,17,36300,さといも,314.07142857142856,4.0
2021,10,1,36500,やまのいも,346.85714285714283,5.0
2021,10,2,36500,やまのいも,354.7142857142857,5.0
2021,10,4,36500,やまのいも,341.2857142857143,5.0
2021,10,5,36500,やまのいも,314.75,5.0
2021,10,7,36500,やまのいも,335.07142857142856,5.0
2021,10,8,36500,やまのいも,370.07142857142856,5.0
2021,10,9,36500,やまのいも,332.1666666666667,5.0
2021,10,11,36500,やまのいも,338.1666666666667,5.0
2021,10,12,36500,やまのいも,332.2857142857143,5.0
2021,10,14,36500,やまのいも,323.92857142857144,5.0
2021,10,15,36500,やまのいも,369.2857142857143,5.0
2021,10,16,36500,やまのいも,312.0,5.0
2021,10,18,36500,やまのいも,320.85714285714283,5.0
2021,10,19,36500,やまのいも,354.7142857142857,5.0
2021,10,21,36500,やまのいも,294.7857142857143,5.0
2021,10,22,36500,やまのいも,312.6923076923077,5.0
2021,10,23,36500,やまのいも,314.9230769230769,5.0
2021,10,25,36500,やまのいも,329.14285714285717,5.0
2021,10,26,36500,やまのいも,318.3076923076923,5.0
2021,10,28,36500,やまのいも,355.84615384615387,5.0
2021,10,29,36500,やまのいも,309.0,5.0
2021,10,30,36500,やまのいも,308.6923076923077,5.0
2021,11,1,36500,やまのいも,323.0769230769231,5.0
2021,11,2,36500,やまのいも,341.75,5.0
2021,11,4,36500,やまのいも,307.6666666666667,5.0
2021,11,5,36500,やまのいも,374.9230769230769,5.0
2021,11,6,36500,やまのいも,332.38461538461536,5.0
2021,11,8,36500,やまのいも,489.2307692307692,5.0
2021,11,9,36500,やまのいも,368.9230769230769,5.0
2021,11,11,36500,やまのいも,347.5,5.0
2021,11,12,36500,やまのいも,391.0,5.0
2021,11,13,36500,やまのいも,307.45454545454544,5.0
2021,11,15,36500,やまのいも,346.53846153846155,5.0
2021,11,16,36500,やまのいも,341.07142857142856,5.0
2021,11,18,36500,やまのいも,389.6666666666667,5.0
2021,11,19,36500,やまのいも,385.53846153846155,5.0
2021,11,20,36500,やまのいも,339.14285714285717,5.0
2021,11,22,36500,やまのいも,367.2142857142857,5.0
2021,11,24,36500,やまのいも,327.53846153846155,5.0
2021,11,25,36500,やまのいも,392.7692307692308,5.0
2021,11,26,36500,やまのいも,384.85714285714283,5.0
2021,11,27,36500,やまのいも,326.0,5.0
2021,11,29,36500,やまのいも,342.0769230769231,5.0
2021,11,30,36500,やまのいも,374.84615384615387,5.0
2021,12,2,36500,やまのいも,342.38461538461536,5.0
2021,12,3,36500,やまのいも,420.64285714285717,5.0
2021,12,4,36500,やまのいも,317.1666666666667,5.0
2021,12,6,36500,やまのいも,368.14285714285717,5.0
2021,12,7,36500,やまのいも,336.53846153846155,5.0
2021,12,9,36500,やまのいも,376.5833333333333,5.0
2021,12,10,36500,やまのいも,384.2857142857143,5.0
2021,12,11,36500,やまのいも,305.1666666666667,5.0
2021,12,13,36500,やまのいも,313.1666666666667,5.0
2021,12,14,36500,やまのいも,333.7857142857143,5.0
2021,12,16,36500,やまのいも,350.7857142857143,5.0
2021,12,17,36500,やまのいも,400.42857142857144,5.0
2021,10,1,36610,たまねぎ,114.85714285714286,4.0
2021,10,2,36610,たまねぎ,123.64285714285714,4.0
2021,10,4,36610,たまねぎ,116.85714285714286,4.0
2021,10,5,36610,たまねぎ,121.5,4.0
2021,10,7,36610,たまねぎ,119.64285714285714,4.0
2021,10,8,36610,たまねぎ,115.42857142857143,4.0
2021,10,9,36610,たまねぎ,123.92857142857143,4.0
2021,10,11,36610,たまねぎ,121.28571428571429,4.0
2021,10,12,36610,たまねぎ,124.35714285714286,4.0
2021,10,14,36610,たまねぎ,123.0,4.0
2021,10,15,36610,たまねぎ,121.28571428571429,4.0
2021,10,16,36610,たまねぎ,125.78571428571429,4.0
2021,10,18,36610,たまねぎ,125.14285714285714,4.0
2021,10,19,36610,たまねぎ,128.85714285714286,4.0
2021,10,21,36610,たまねぎ,129.92857142857142,4.0
2021,10,22,36610,たまねぎ,127.78571428571429,4.0
2021,10,23,36610,たまねぎ,131.07142857142858,4.0
2021,10,25,36610,たまねぎ,136.42857142857142,4.0
2021,10,26,36610,たまねぎ,133.28571428571428,4.0
2021,10,28,36610,たまねぎ,140.57142857142858,4.0
2021,10,29,36610,たまねぎ,133.0,4.0
2021,10,30,36610,たまねぎ,142.5,4.0
2021,11,1,36610,たまねぎ,145.92857142857142,4.0
2021,11,2,36610,たまねぎ,157.14285714285714,4.0
2021,11,4,36610,たまねぎ,153.85714285714286,4.0
2021,11,5,36610,たまねぎ,149.5,4.0
2021,11,6,36610,たまねぎ,159.5,4.0
2021,11,8,36610,たまねぎ,166.28571428571428,4.0
2021,11,9,36610,たまねぎ,171.14285714285714,4.0
2021,11,11,36610,たまねぎ,166.42857142857142,4.0
2021,11,12,36610,たまねぎ,156.71428571428572,4.0
2021,11,13,36610,たまねぎ,168.64285714285714,4.0
2021,11,15,36610,たまねぎ,170.92857142857142,4.0
2021,11,16,36610,たまねぎ,174.5,4.0
2021,11,18,36610,たまねぎ,185.85714285714286,4.0
2021,11,19,36610,たまねぎ,179.07142857142858,4.0
2021,11,20,36610,たまねぎ,180.07142857142858,4.0
2021,11,22,36610,たまねぎ,178.28571428571428,4.0
2021,11,24,36610,たまねぎ,185.23076923076923,4.0
2021,11,25,36610,たまねぎ,188.78571428571428,4.0
2021,11,26,36610,たまねぎ,177.92857142857142,4.0
2021,11,27,36610,たまねぎ,186.14285714285714,4.0
2021,11,29,36610,たまねぎ,176.28571428571428,4.0
2021,11,30,36610,たまねぎ,182.0,4.0
2021,12,2,36610,たまねぎ,186.57142857142858,4.0
2021,12,3,36610,たまねぎ,183.07142857142858,4.0
2021,12,4,36610,たまねぎ,184.21428571428572,4.0
2021,12,6,36610,たまねぎ,181.92857142857142,4.0
2021,12,7,36610,たまねぎ,179.0,4.0
2021,12,9,36610,たまねぎ,180.21428571428572,4.0
2021,12,10,36610,たまねぎ,185.78571428571428,4.0
2021,12,11,36610,たまねぎ,184.42857142857142,4.0
2021,12,13,36610,たまねぎ,176.71428571428572,4.0
2021,12,14,36610,たまねぎ,183.14285714285714,4.0
2021,12,16,36610,たまねぎ,184.85714285714286,4.0
2021,12,17,36610,たまねぎ,179.57142857142858,4.0
2021,10,1,36700,にんにく,733.6428571428571,4.0
2021,10,2,36700,にんにく,819.5,4.0
2021,10,4,36700,にんにく,1008.5714285714286,4.0
2021,10,5,36700,にんにく,721.8571428571429,4.0
2021,10,7,36700,にんにく,919.3571428571429,4.0
2021,10,8,36700,にんにく,869.7857142857143,4.0
2021,10,9,36700,にんにく,781.6428571428571,4.0
2021,10,11,36700,にんにく,1025.2857142857142,4.0
2021,10,12,36700,にんにく,631.7857142857143,4.0
2021,10,14,36700,にんにく,903.8571428571429,4.0
2021,10,15,36700,にんにく,829.4285714285714,4.0
2021,10,16,36700,にんにく,878.3571428571429,4.0
2021,10,18,36700,にんにく,989.0,4.0
2021,10,19,36700,にんにく,600.5714285714286,4.0
2021,10,21,36700,にんにく,959.5,4.0
2021,10,22,36700,にんにく,716.5,4.0
2021,10,23,36700,にんにく,796.0,4.0
2021,10,25,36700,にんにく,1079.0,4.0
2021,10,26,36700,にんにく,562.6428571428571,4.0
2021,10,28,36700,にんにく,885.7857142857143,4.0
2021,10,29,36700,にんにく,878.5,4.0
2021,10,30,36700,にんにく,761.4285714285714,4.0
2021,11,1,36700,にんにく,988.2142857142857,4.0
2021,11,2,36700,にんにく,613.1428571428571,4.0
2021,11,4,36700,にんにく,950.1428571428571,4.0
2021,11,5,36700,にんにく,728.1428571428571,4.0
2021,11,6,36700,にんにく,881.9285714285714,4.0
2021,11,8,36700,にんにく,851.9285714285714,4.0
2021,11,9,36700,にんにく,671.4285714285714,4.0
2021,11,11,36700,にんにく,976.1428571428571,4.0
2021,11,12,36700,にんにく,698.6428571428571,4.0
2021,11,13,36700,にんにく,889.0714285714286,4.0
2021,11,15,36700,にんにく,856.0,4.0
2021,11,16,36700,にんにく,744.2142857142857,4.0
2021,11,18,36700,にんにく,922.4285714285714,4.0
2021,11,19,36700,にんにく,644.2857142857143,4.0
2021,11,20,36700,にんにく,764.7142857142857,4.0
2021,11,22,36700,にんにく,835.4285714285714,4.0
2021,11,24,36700,にんにく,756.5384615384615,4.0
2021,11,25,36700,にんにく,978.0,4.0
2021,11,26,36700,にんにく,693.9285714285714,4.0
2021,11,27,36700,にんにく,769.4285714285714,4.0
2021,11,29,36700,にんにく,761.1428571428571,4.0
2021,11,30,36700,にんにく,680.0,4.0
2021,12,2,36700,にんにく,955.3571428571429,4.0
2021,12,3,36700,にんにく,679.7142857142857,4.0
2021,12,4,36700,にんにく,838.5,4.0
2021,12,6,36700,にんにく,901.1428571428571,4.0
2021,12,7,36700,にんにく,641.9285714285714,4.0
2021,12,9,36700,にんにく,824.9285714285714,4.0
2021,12,10,36700,にんにく,729.2142857142857,4.0
2021,12,11,36700,にんにく,802.7142857142857,4.0
2021,12,13,36700,にんにく,922.5714285714286,4.0
2021,12,14,36700,にんにく,692.8571428571429,4.0
2021,12,16,36700,にんにく,799.0,4.0
2021,12,17,36700,にんにく,895.7142857142857,4.0
2021,10,1,37200,しょうが,606.0,4.0
2021,10,2,37200,しょうが,615.5714285714286,4.0
2021,10,4,37200,しょうが,623.1428571428571,4.0
2021,10,5,37200,しょうが,625.2142857142857,4.0
2021,10,7,37200,しょうが,610.3571428571429,4.0
2021,10,8,37200,しょうが,621.0,4.0
2021,10,9,37200,しょうが,626.5714285714286,4.0
2021,10,11,37200,しょうが,650.7142857142857,4.0
2021,10,12,37200,しょうが,630.6428571428571,4.0
2021,10,14,37200,しょうが,625.4285714285714,4.0
2021,10,15,37200,しょうが,639.2142857142857,4.0
2021,10,16,37200,しょうが,643.3571428571429,4.0
2021,10,18,37200,しょうが,615.5714285714286,4.0
2021,10,19,37200,しょうが,614.8571428571429,4.0
2021,10,21,37200,しょうが,606.0,4.0
2021,10,22,37200,しょうが,652.5,4.0
2021,10,23,37200,しょうが,639.7142857142857,4.0
2021,10,25,37200,しょうが,637.5714285714286,4.0
2021,10,26,37200,しょうが,667.2142857142857,4.0
2021,10,28,37200,しょうが,632.5,4.0
2021,10,29,37200,しょうが,645.8571428571429,4.0
2021,10,30,37200,しょうが,642.7857142857143,4.0
2021,11,1,37200,しょうが,623.4285714285714,4.0
2021,11,2,37200,しょうが,663.2142857142857,4.0
2021,11,4,37200,しょうが,635.5714285714286,4.0
2021,11,5,37200,しょうが,652.1428571428571,4.0
2021,11,6,37200,しょうが,660.8571428571429,4.0
2021,11,8,37200,しょうが,656.2142857142857,4.0
2021,11,9,37200,しょうが,659.2857142857143,4.0
2021,11,11,37200,しょうが,654.2142857142857,4.0
2021,11,12,37200,しょうが,633.0,4.0
2021,11,13,37200,しょうが,657.3571428571429,4.0
2021,11,15,37200,しょうが,658.4285714285714,4.0
2021,11,16,37200,しょうが,693.7857142857143,4.0
2021,11,18,37200,しょうが,635.8571428571429,4.0
2021,11,19,37200,しょうが,674.7857142857143,4.0
2021,11,20,37200,しょうが,654.9285714285714,4.0
2021,11,22,37200,しょうが,643.7142857142857,4.0
2021,11,24,37200,しょうが,686.0769230769231,4.0
2021,11,25,37200,しょうが,674.8571428571429,4.0
2021,11,26,37200,しょうが,649.5,4.0
2021,11,27,37200,しょうが,676.7857142857143,4.0
2021,11,29,37200,しょうが,653.7857142857143,4.0
2021,11,30,37200,しょうが,674.7857142857143,4.0
2021,12,2,37200,しょうが,662.3571428571429,4.0
2021,12,3,37200,しょうが,648.0,4.0
2021,12,4,37200,しょうが,661.6428571428571,4.0
2021,12,6,37200,しょうが,649.8571428571429,4.0
2021,12,7,37200,しょうが,663.4285714285714,4.0
2021,12,9,37200,しょうが,646.2142857142857,4.0
2021,12,10,37200,しょうが,680.6428571428571,4.0
2021,12,11,37200,しょうが,653.9285714285714,4.0
2021,12,13,37200,しょうが,679.7142857142857,4.0
2021,12,14,37200,しょうが,673.0714285714286,4.0
2021,12,16,37200,しょうが,645.6428571428571,4.0
2021,12,17,37200,しょうが,669.1428571428571,4.0
2021,10,1,38100,生しいたけ,927.5,5.0
2021,10,2,38100,生しいたけ,929.2857142857143,5.0
2021,10,4,38100,生しいたけ,902.5,5.0
2021,10,5,38100,生しいたけ,928.6428571428571,5.0
2021,10,7,38100,生しいたけ,893.9285714285714,5.0
2021,10,8,38100,生しいたけ,894.0714285714286,5.0
2021,10,9,38100,生しいたけ,907.0,5.0
2021,10,11,38100,生しいたけ,881.6428571428571,5.0
2021,10,12,38100,生しいたけ,913.0714285714286,5.0
2021,10,14,38100,生しいたけ,907.2857142857143,5.0
2021,10,15,38100,生しいたけ,879.5,5.0
2021,10,16,38100,生しいたけ,848.7142857142857,5.0
2021,10,18,38100,生しいたけ,882.4285714285714,5.0
2021,10,19,38100,生しいたけ,931.7857142857143,5.0
2021,10,21,38100,生しいたけ,924.7142857142857,5.0
2021,10,22,38100,生しいたけ,934.5714285714286,5.0
2021,10,23,38100,生しいたけ,960.1428571428571,5.0
2021,10,25,38100,生しいたけ,989.6428571428571,5.0
2021,10,26,38100,生しいたけ,994.5,5.0
2021,10,28,38100,生しいたけ,987.9285714285714,5.0
2021,10,29,38100,生しいたけ,1001.8571428571429,5.0
2021,10,30,38100,生しいたけ,1006.2857142857143,5.0
2021,11,1,38100,生しいたけ,1001.2142857142857,5.0
2021,11,2,38100,生しいたけ,987.5,5.0
2021,11,4,38100,生しいたけ,955.1428571428571,5.0
2021,11,5,38100,生しいたけ,911.0,5.0
2021,11,6,38100,生しいたけ,936.7142857142857,5.0
2021,11,8,38100,生しいたけ,914.2857142857143,5.0
2021,11,9,38100,生しいたけ,923.7142857142857,5.0
2021,11,11,38100,生しいたけ,903.1428571428571,5.0
2021,11,12,38100,生しいたけ,946.7142857142857,5.0
2021,11,13,38100,生しいたけ,888.6428571428571,5.0
2021,11,15,38100,生しいたけ,915.5,5.0
2021,11,16,38100,生しいたけ,906.5,5.0
2021,11,18,38100,生しいたけ,888.2142857142857,5.0
2021,11,19,38100,生しいたけ,915.3571428571429,5.0
2021,11,20,38100,生しいたけ,899.1428571428571,5.0
2021,11,22,38100,生しいたけ,915.3571428571429,5.0
2021,11,24,38100,生しいたけ,905.3076923076923,5.0
2021,11,25,38100,生しいたけ,911.1428571428571,5.0
2021,11,26,38100,生しいたけ,937.9285714285714,5.0
2021,11,27,38100,生しいたけ,914.2857142857143,5.0
2021,11,29,38100,生しいたけ,938.9285714285714,5.0
2021,11,30,38100,生しいたけ,954.0714285714286,5.0
2021,12,2,38100,生しいたけ,910.8571428571429,5.0
2021,12,3,38100,生しいたけ,932.7142857142857,5.0
2021,12,4,38100,生しいたけ,989.0714285714286,5.0
2021,12,6,38100,生しいたけ,931.9285714285714,5.0
2021,12,7,38100,生しいたけ,978.2857142857143,5.0
2021,12,9,38100,生しいたけ,971.9285714285714,5.0
2021,12,10,38100,生しいたけ,946.0,5.0
2021,12,11,38100,生しいたけ,950.3571428571429,5.0
2021,12,13,38100,生しいたけ,930.1428571428571,5.0
2021,12,14,38100,生しいたけ,944.5,5.0
2021,12,16,38100,生しいたけ,1005.0714285714286,5.0
2021,12,17,38100,生しいたけ,934.0714285714286,5.0
2021,10,1,38300,なめこ,530.6428571428571,3.0
2021,10,2,38300,なめこ,516.3571428571429,3.0
2021,10,4,38300,なめこ,509.42857142857144,3.0
2021,10,5,38300,なめこ,518.0714285714286,3.0
2021,10,7,38300,なめこ,512.2142857142857,3.0
2021,10,8,38300,なめこ,495.42857142857144,3.0
2021,10,9,38300,なめこ,505.07142857142856,3.0
2021,10,11,38300,なめこ,505.2142857142857,3.0
2021,10,12,38300,なめこ,498.2857142857143,3.0
2021,10,14,38300,なめこ,494.64285714285717,3.0
2021,10,15,38300,なめこ,474.6923076923077,3.0
2021,10,16,38300,なめこ,494.57142857142856,3.0
2021,10,18,38300,なめこ,495.0769230769231,3.0
2021,10,19,38300,なめこ,497.7142857142857,3.0
2021,10,21,38300,なめこ,489.5,3.0
2021,10,22,38300,なめこ,507.57142857142856,3.0
2021,10,23,38300,なめこ,491.42857142857144,3.0
2021,10,25,38300,なめこ,487.7142857142857,3.0
2021,10,26,38300,なめこ,502.0,3.0
2021,10,28,38300,なめこ,510.2142857142857,3.0
2021,10,29,38300,なめこ,474.15384615384613,3.0
2021,10,30,38300,なめこ,501.2142857142857,3.0
2021,11,1,38300,なめこ,502.0,3.0
2021,11,2,38300,なめこ,498.0,3.0
2021,11,4,38300,なめこ,512.5714285714286,3.0
2021,11,5,38300,なめこ,490.7692307692308,3.0
2021,11,6,38300,なめこ,497.7142857142857,3.0
2021,11,8,38300,なめこ,510.42857142857144,3.0
2021,11,9,38300,なめこ,507.85714285714283,3.0
2021,11,11,38300,なめこ,528.7857142857143,3.0
2021,11,12,38300,なめこ,512.3571428571429,3.0
2021,11,13,38300,なめこ,505.2857142857143,3.0
2021,11,15,38300,なめこ,513.6428571428571,3.0
2021,11,16,38300,なめこ,503.92857142857144,3.0
2021,11,18,38300,なめこ,513.8571428571429,3.0
2021,11,19,38300,なめこ,501.57142857142856,3.0
2021,11,20,38300,なめこ,502.57142857142856,3.0
2021,11,22,38300,なめこ,508.35714285714283,3.0
2021,11,24,38300,なめこ,493.38461538461536,3.0
2021,11,25,38300,なめこ,501.2142857142857,3.0
2021,11,26,38300,なめこ,520.6428571428571,3.0
2021,11,27,38300,なめこ,498.14285714285717,3.0
2021,11,29,38300,なめこ,489.7857142857143,3.0
2021,11,30,38300,なめこ,492.92857142857144,3.0
2021,12,2,38300,なめこ,488.7857142857143,3.0
2021,12,3,38300,なめこ,486.2857142857143,3.0
2021,12,4,38300,なめこ,483.7857142857143,3.0
2021,12,6,38300,なめこ,466.3076923076923,3.0
2021,12,7,38300,なめこ,495.85714285714283,3.0
2021,12,9,38300,なめこ,503.35714285714283,3.0
2021,12,10,38300,なめこ,484.64285714285717,3.0
2021,12,11,38300,なめこ,505.42857142857144,3.0
2021,12,13,38300,なめこ,491.64285714285717,3.0
2021,12,14,38300,なめこ,488.7857142857143,3.0
2021,12,16,38300,なめこ,485.57142857142856,3.0
2021,12,17,38300,なめこ,474.07142857142856,3.0
2021,10,1,38400,えのきだけ,299.42857142857144,5.0
2021,10,2,38400,えのきだけ,303.5,5.0
2021,10,4,38400,えのきだけ,296.7142857142857,5.0
2021,10,5,38400,えのきだけ,292.64285714285717,5.0
2021,10,7,38400,えのきだけ,286.35714285714283,5.0
2021,10,8,38400,えのきだけ,282.35714285714283,5.0
2021,10,9,38400,えのきだけ,283.14285714285717,5.0
2021,10,11,38400,えのきだけ,272.85714285714283,5.0
2021,10,12,38400,えのきだけ,270.2857142857143,5.0
2021,10,14,38400,えのきだけ,257.64285714285717,5.0
2021,10,15,38400,えのきだけ,249.5,5.0
